trajectory_id,point_id,x,y,z,arc_length
0,114,-0.14459527,-0.629966,-10.203385,114
0,115,-0.14655061,-0.6299662,-10.203386,115
0,116,-0.14760786,-0.6299663,-10.203386,116
0,117,-0.14842826,-0.62996644,-10.203387,117
0,118,-0.14934085,-0.62996656,-10.20339,118
0,119,-0.15003932,-0.6299668,-10.203391,119
0,120,-0.15066275,-0.62996686,-10.203392,120
0,121,-0.1515082,-0.629967,-10.203395,121
0,122,-0.15216999,-0.6299671,-10.203396,122
0,123,-0.15411672,-0.629967,-10.203396,123
0,124,-0.15537485,-0.6299669,-10.203393,124
0,125,-0.15652452,-0.6299668,-10.203391,125
0,126,-0.15828384,-0.6299665,-10.203387,126
0,127,-0.16008998,-0.6299663,-10.2033825,127
0,128,-0.16084725,-0.6299661,-10.203381,128
0,129,-0.16070625,-0.6299658,-10.203377,129
0,130,-0.16010612,-0.62996554,-10.203374,130
0,131,-0.15941197,-0.62996525,-10.203372,131
0,132,-0.15803537,-0.62996507,-10.203369,132
0,133,-0.15684451,-0.6299648,-10.203368,133
0,134,-0.15595105,-0.62996465,-10.203366,134
0,135,-0.15261473,-0.6299647,-10.203368,135
0,136,-0.15052328,-0.6299648,-10.203372,136
0,137,-0.14893103,-0.62996507,-10.203377,137
0,138,-0.14728647,-0.62996536,-10.2033825,138
0,139,-0.1462522,-0.62996566,-10.203386,139
0,140,-0.14580028,-0.62996596,-10.203392,140
0,141,-0.14570668,-0.6299662,-10.203393,141
0,142,-0.14545344,-0.62996626,-10.203396,142
0,143,-0.14584734,-0.62996626,-10.203393,143
0,144,-0.14620227,-0.62996614,-10.203392,144
0,145,-0.14638963,-0.62996596,-10.203387,145
0,146,-0.1442489,-0.62996584,-10.203385,146
0,147,-0.14364477,-0.62996596,-10.203387,147
0,148,-0.14420475,-0.6299661,-10.20339,148
0,149,-0.14484751,-0.62996614,-10.20339,149
0,150,-0.14539269,-0.62996626,-10.20339,150
0,151,-0.1484723,-0.6299661,-10.203386,151
0,152,-0.15040271,-0.62996584,-10.203379,152
0,153,-0.15198137,-0.62996554,-10.203373,153
0,154,-0.15374687,-0.6299653,-10.203364,154
0,155,-0.15488543,-0.6299648,-10.203357,155
0,156,-0.15543745,-0.6299644,-10.20335,156
0,157,-0.15565117,-0.6299641,-10.203344,157
0,158,-0.15567,-0.6299638,-10.20334,158
0,159,-0.15513276,-0.62996364,-10.203336,159
0,160,-0.15441278,-0.62996376,-10.20334,160
0,161,-0.15391853,-0.6299638,-10.203341,161
0,162,-0.15347625,-0.62996405,-10.203345,162
0,163,-0.15365303,-0.62996423,-10.203349,163
0,164,-0.15365826,-0.6299646,-10.203352,164
0,165,-0.15343127,-0.6299647,-10.203355,165
0,166,-0.15341699,-0.6299648,-10.203359,166
0,167,-0.15258677,-0.6299651,-10.2033615,167
0,168,-0.15162233,-0.6299651,-10.203363,168
0,169,-0.15113568,-0.62996525,-10.203367,169
0,170,-0.15052468,-0.6299655,-10.203371,170
0,171,-0.14990906,-0.62996566,-10.203374,171
0,172,-0.14899348,-0.62996584,-10.203378,172
0,173,-0.14626488,-0.6299661,-10.203383,173
0,174,-0.14600798,-0.6299664,-10.203387,174
0,175,-0.1485951,-0.62996644,-10.20339,175
0,176,-0.15053381,-0.6299667,-10.20339,176
0,177,-0.15187092,-0.6299668,-10.20339,177
0,178,-0.15570156,-0.6299668,-10.203387,178
0,179,-0.15783328,-0.6299666,-10.203385,179
0,180,-0.1598725,-0.62996644,-10.203379,180
0,181,-0.16171297,-0.62996626,-10.203377,181
0,182,-0.16359979,-0.62996614,-10.203372,182
0,183,-0.16437152,-0.6299658,-10.203368,183
0,184,-0.1639345,-0.62996554,-10.203366,184
0,185,-0.16316406,-0.62996525,-10.203362,185
0,186,-0.16250004,-0.62996495,-10.20336,186
0,187,-0.15960051,-0.62996477,-10.203359,187
0,188,-0.15600725,-0.6299646,-10.203358,188
0,189,-0.15403928,-0.62996435,-10.203358,189
0,190,-0.1523819,-0.62996423,-10.203357,190
0,191,-0.14919043,-0.629964,-10.203355,191
0,192,-0.14788014,-0.6299638,-10.203353,192
0,193,-0.14780913,-0.6299637,-10.203348,193
0,194,-0.15073071,-0.6299635,-10.2033415,194
0,195,-0.15190616,-0.6299632,-10.203336,195
0,196,-0.1525898,-0.6299629,-10.203331,196
0,197,-0.15290761,-0.6299627,-10.203326,197
0,198,-0.15303917,-0.6299625,-10.203322,198
0,199,-0.15307535,-0.6299626,-10.203322,199
1,0,0.01339586,-0.061774615,-1.4964936,0
1,1,0.0056521813,-0.11865978,-2.5875125,1
1,2,-0.005881082,-0.19172442,-3.7133515,2
1,3,-0.02135125,-0.27858463,-4.9246883,3
1,4,-0.037607737,-0.36662287,-6.0810747,4
1,5,-0.054427993,-0.44549778,-7.121631,5
1,6,-0.07176185,-0.5095095,-8.023822,6
1,7,-0.088871844,-0.55505335,-8.720057,7
1,8,-0.1060065,-0.5853074,-9.235549,8
1,9,-0.12281382,-0.60426646,-9.599027,9
1,10,-0.13926831,-0.6154647,-9.836314,10
1,11,-0.15497053,-0.62201047,-9.992259,11
1,12,-0.16872485,-0.6256983,-10.087249,12
1,13,-0.18053594,-0.62770814,-10.141714,13
1,14,-0.19114403,-0.6287533,-10.170248,14
1,15,-0.20063965,-0.62929064,-10.184964,15
1,16,-0.20793392,-0.6295714,-10.192587,16
1,17,-0.21030976,-0.62972313,-10.1967745,17
1,18,-0.20810565,-0.6298096,-10.199145,18
1,19,-0.20325673,-0.62986076,-10.200543,19
1,20,-0.20005958,-0.62989235,-10.201376,20
1,21,-0.19785076,-0.6299121,-10.201909,21
1,22,-0.19562636,-0.6299249,-10.202258,22
1,23,-0.19326219,-0.6299337,-10.202501,23
1,24,-0.1905844,-0.62993985,-10.202675,24
1,25,-0.18930975,-0.6299443,-10.202792,25
1,26,-0.1880541,-0.62994754,-10.202878,26
1,27,-0.18664101,-0.62995005,-10.202943,27
1,28,-0.18612196,-0.6299518,-10.202991,28
1,29,-0.1853942,-0.62995327,-10.203024,29
1,30,-0.18346255,-0.6299543,-10.203053,30
1,31,-0.18120821,-0.6299553,-10.20308,31
1,32,-0.17918134,-0.62995625,-10.203104,32
1,33,-0.17767806,-0.6299569,-10.203124,33
1,34,-0.17513663,-0.62995744,-10.203147,34
1,35,-0.17234991,-0.62995815,-10.203167,35
1,36,-0.17052501,-0.62995875,-10.203185,36
1,37,-0.1691941,-0.6299593,-10.2032,37
1,38,-0.16742334,-0.62995976,-10.2032175,38
1,39,-0.16712849,-0.6299601,-10.203228,39
1,40,-0.16756229,-0.6299605,-10.20324,40
1,41,-0.1679382,-0.6299608,-10.203249,41
1,42,-0.17158876,-0.629961,-10.20325,42
1,43,-0.17433633,-0.6299608,-10.203249,43
1,44,-0.17581409,-0.6299606,-10.203244,44
1,45,-0.17675039,-0.6299605,-10.203241,45
1,46,-0.1771899,-0.62996036,-10.203237,46
1,47,-0.17742313,-0.62996006,-10.203233,47
1,48,-0.1767757,-0.6299599,-10.203233,48
1,49,-0.17486471,-0.62995976,-10.203236,49
1,50,-0.17200644,-0.6299597,-10.203244,50
1,51,-0.1691612,-0.62995976,-10.203254,51
1,52,-0.16694234,-0.62995994,-10.203263,52
1,53,-0.16551681,-0.6299602,-10.203271,53
1,54,-0.16464636,-0.6299603,-10.203279,54
1,55,-0.16420336,-0.6299605,-10.203283,55
1,56,-0.16363977,-0.6299605,-10.203287,56
1,57,-0.1635903,-0.6299608,-10.203288,57
1,58,-0.16388847,-0.6299609,-10.203287,58
1,59,-0.16438083,-0.6299612,-10.203286,59
1,60,-0.16431564,-0.6299612,-10.203284,60
1,61,-0.16556586,-0.6299614,-10.203283,61
1,62,-0.16765052,-0.6299614,-10.203277,62
1,63,-0.16808634,-0.6299613,-10.203273,63
1,64,-0.16843973,-0.6299614,-10.203265,64
1,65,-0.17340171,-0.6299613,-10.203256,65
1,66,-0.17788544,-0.62996095,-10.203247,66
1,67,-0.18093315,-0.6299605,-10.203235,67
1,68,-0.18158239,-0.62995994,-10.203223,68
1,69,-0.18105555,-0.6299596,-10.203214,69
1,70,-0.18044181,-0.6299592,-10.203206,70
1,71,-0.17842108,-0.62995887,-10.2032,71
1,72,-0.17688388,-0.62995887,-10.203196,72
1,73,-0.17580213,-0.629959,-10.203195,73
1,74,-0.17381631,-0.6299589,-10.203195,74
1,75,-0.17297372,-0.62995917,-10.2031975,75
1,76,-0.17289813,-0.6299593,-10.203203,76
1,77,-0.17304386,-0.62995934,-10.203208,77
1,78,-0.1736962,-0.6299594,-10.203216,78
1,79,-0.17403324,-0.62995934,-10.203221,79
1,80,-0.17414244,-0.6299593,-10.203225,80
1,81,-0.17419195,-0.6299593,-10.203231,81
1,82,-0.17447215,-0.62995917,-10.203237,82
1,83,-0.17721018,-0.62995905,-10.203231,83
1,84,-0.17879318,-0.6299586,-10.203225,84
1,85,-0.1788854,-0.6299584,-10.203222,85
1,86,-0.17847824,-0.6299581,-10.20322,86
1,87,-0.17799473,-0.6299579,-10.2032175,87
1,88,-0.17779475,-0.62995774,-10.203214,88
1,89,-0.17757547,-0.6299576,-10.203211,89
1,90,-0.17773704,-0.6299573,-10.203204,90
1,91,-0.17854705,-0.62995726,-10.203194,91
1,92,-0.17925628,-0.6299572,-10.20318,92
1,93,-0.17949085,-0.629957,-10.203175,93
1,94,-0.17959604,-0.629957,-10.203167,94
1,95,-0.17982122,-0.6299569,-10.203164,95
1,96,-0.17886451,-0.6299569,-10.203161,96
1,97,-0.17817049,-0.6299569,-10.203159,97
1,98,-0.17779784,-0.629957,-10.203159,98
1,99,-0.17725965,-0.62995714,-10.20316,99
1,100,-0.1768879,-0.6299573,-10.203161,100
1,101,-0.17577088,-0.6299575,-10.203162,101
1,102,-0.17513499,-0.6299576,-10.203169,102
1,103,-0.17300092,-0.6299579,-10.203178,103
1,104,-0.17131099,-0.6299583,-10.203186,104
1,105,-0.17035271,-0.62995857,-10.203196,105
1,106,-0.16953406,-0.62995887,-10.203206,106
1,107,-0.16922411,-0.6299592,-10.203213,107
1,108,-0.16938384,-0.6299594,-10.20322,108
1,109,-0.1694559,-0.62995964,-10.203226,109
1,110,-0.17084683,-0.6299597,-10.203223,110
1,111,-0.17258714,-0.6299599,-10.203221,111
1,112,-0.17388618,-0.6299599,-10.203218,112
1,113,-0.17475162,-0.6299599,-10.203218,113
1,114,-0.17586717,-0.6299599,-10.203221,114
1,115,-0.17731376,-0.6299596,-10.203223,115
1,116,-0.17800903,-0.6299594,-10.203222,116
1,117,-0.17802192,-0.62995917,-10.203222,117
1,118,-0.17789325,-0.6299589,-10.203221,118
1,119,-0.17760687,-0.62995887,-10.20322,119
1,120,-0.17722054,-0.6299586,-10.20322,120
1,121,-0.17697239,-0.62995857,-10.2032175,121
1,122,-0.17676623,-0.62995833,-10.203214,122
1,123,-0.17728992,-0.6299582,-10.203209,123
1,124,-0.17792992,-0.6299581,-10.203202,124
1,125,-0.17848143,-0.62995803,-10.203193,125
1,126,-0.17944932,-0.6299579,-10.203181,126
1,127,-0.18094978,-0.6299578,-10.203171,127
1,128,-0.18181913,-0.6299576,-10.203164,128
1,129,-0.18198512,-0.62995744,-10.203156,129
1,130,-0.18162894,-0.6299573,-10.203155,130
1,131,-0.18093577,-0.6299572,-10.203148,131
1,132,-0.18026394,-0.62995714,-10.203145,132
1,133,-0.1795874,-0.6299572,-10.203145,133
1,134,-0.1792266,-0.6299573,-10.203147,134
1,135,-0.17773156,-0.62995726,-10.203156,135
1,136,-0.17606555,-0.62995756,-10.20317,136
1,137,-0.17487371,-0.6299577,-10.203181,137
1,138,-0.17361479,-0.62995774,-10.203195,138
1,139,-0.17249863,-0.62995785,-10.203203,139
1,140,-0.17181891,-0.629958,-10.203213,140
1,141,-0.17147622,-0.6299581,-10.203217,141
1,142,-0.17106462,-0.62995815,-10.203218,142
1,143,-0.17119592,-0.62995833,-10.203217,143
1,144,-0.17165197,-0.6299586,-10.203213,144
1,145,-0.17223968,-0.62995875,-10.203208,145
1,146,-0.17153949,-0.6299589,-10.203213,146
1,147,-0.17124137,-0.62995905,-10.203221,147
1,148,-0.17195435,-0.62995917,-10.203228,148
1,149,-0.17271397,-0.62995917,-10.203233,149
1,150,-0.17316666,-0.6299592,-10.203233,150
1,151,-0.1749715,-0.6299591,-10.203226,151
1,152,-0.17665957,-0.629959,-10.203216,152
1,153,-0.17790695,-0.6299589,-10.203206,153
1,154,-0.17925157,-0.6299588,-10.203195,154
1,155,-0.180406,-0.6299586,-10.203184,155
1,156,-0.18115413,-0.62995833,-10.203174,156
1,157,-0.18161741,-0.62995833,-10.20317,157
1,158,-0.1818697,-0.6299581,-10.203164,158
1,159,-0.1819331,-0.62995815,-10.203164,159
1,160,-0.18142027,-0.6299579,-10.203169,160
1,161,-0.18077593,-0.62995774,-10.203175,161
1,162,-0.1799988,-0.6299577,-10.203179,162
1,163,-0.17935643,-0.62995756,-10.203183,163
1,164,-0.17870134,-0.6299575,-10.203185,164
1,165,-0.17784157,-0.6299574,-10.203188,165
1,166,-0.17714453,-0.6299574,-10.203189,166
1,167,-0.17606111,-0.6299573,-10.203194,167
1,168,-0.17488405,-0.62995744,-10.2031975,168
1,169,-0.17411089,-0.62995756,-10.2032,169
1,170,-0.17350721,-0.62995774,-10.203204,170
1,171,-0.17293258,-0.6299578,-10.203211,171
1,172,-0.1721891,-0.6299579,-10.2032175,172
1,173,-0.17025837,-0.62995815,-10.203226,173
1,174,-0.16949525,-0.62995845,-10.203235,174
1,175,-0.17120062,-0.6299585,-10.203237,175
1,176,-0.17311604,-0.6299585,-10.203237,176
1,177,-0.17432319,-0.6299586,-10.203236,177
1,178,-0.1767758,-0.6299585,-10.203228,178
1,179,-0.1786484,-0.6299582,-10.2032175,179
1,180,-0.17997909,-0.629958,-10.203211,180
1,181,-0.18112424,-0.6299578,-10.203198,181
1,182,-0.18219383,-0.62995744,-10.203185,182
1,183,-0.18267861,-0.62995726,-10.203175,183
1,184,-0.18237063,-0.629957,-10.203165,184
1,185,-0.18176095,-0.62995684,-10.203159,185
1,186,-0.18130417,-0.62995684,-10.203155,186
1,187,-0.17970695,-0.62995684,-10.203155,187
1,188,-0.17722468,-0.6299569,-10.203157,188
1,189,-0.17580079,-0.62995714,-10.20316,189
1,190,-0.17516148,-0.62995744,-10.203162,190
1,191,-0.17393824,-0.6299576,-10.203166,191
1,192,-0.17357512,-0.62995803,-10.203169,192
1,193,-0.1744499,-0.6299583,-10.203167,193
1,194,-0.17729518,-0.6299584,-10.203165,194
1,195,-0.17968033,-0.6299584,-10.20316,195
1,196,-0.18108453,-0.62995833,-10.203156,196
1,197,-0.18187861,-0.6299583,-10.203155,197
1,198,-0.18228078,-0.62995815,-10.203151,198
1,199,-0.1826027,-0.6299582,-10.203155,199
