x,y,z,arc_length
-0.14648405,-0.6299856,-10.203743,239
-0.14645566,-0.6299856,-10.203743,240
-0.14643611,-0.6299856,-10.203741,241
-0.14641777,-0.6299856,-10.203741,242
-0.14639942,-0.6299856,-10.203743,243
-0.14638108,-0.62998563,-10.203741,244
-0.14636274,-0.62998563,-10.203741,245
-0.14620566,-0.6299857,-10.203741,246
-0.14585868,-0.6299857,-10.203743,247
-0.14551167,-0.6299857,-10.203743,248
-0.14516467,-0.62998563,-10.203743,249
-0.14481767,-0.62998563,-10.203743,250
-0.14447066,-0.62998563,-10.203744,251
-0.1442412,-0.62998563,-10.203743,252
-0.14401603,-0.62998563,-10.203744,253
-0.14379086,-0.62998563,-10.203744,254
-0.14356568,-0.62998563,-10.203744,255
-0.14334053,-0.62998563,-10.203744,256
-0.14314884,-0.62998563,-10.203744,257
-0.14298967,-0.62998563,-10.203744,258
-0.14283049,-0.62998563,-10.203743,259
-0.1426713,-0.62998563,-10.203743,260
-0.14251213,-0.62998563,-10.203743,261
-0.14235027,-0.62998563,-10.203743,262
-0.14213747,-0.6299857,-10.203744,263
-0.14192466,-0.62998575,-10.203743,264
-0.14171188,-0.62998575,-10.203744,265
-0.14149907,-0.6299858,-10.203744,266
-0.14128625,-0.62998587,-10.203744,267
-0.14109711,-0.62998587,-10.203743,268
-0.1409242,-0.6299858,-10.203744,269
-0.14075126,-0.6299858,-10.203744,270
-0.14057834,-0.6299858,-10.203744,271
-0.14040542,-0.6299858,-10.203744,272
-0.14023493,-0.6299858,-10.203744,273
-0.14007998,-0.62998587,-10.203744,274
-0.13992503,-0.62998587,-10.203743,275
-0.13977006,-0.62998587,-10.203743,276
-0.13961512,-0.62998587,-10.203741,277
-0.13946016,-0.62998587,-10.203741,278
-0.13896134,-0.6299859,-10.203741,279
-0.1382995,-0.6299859,-10.203743,280
-0.13763766,-0.62998605,-10.203743,281
-0.13697582,-0.6299861,-10.203744,282
-0.13631397,-0.62998617,-10.203745,283
-0.13569705,-0.62998617,-10.203744,284
-0.13523835,-0.62998617,-10.203745,285
-0.13477965,-0.62998617,-10.203745,286
-0.13432091,-0.62998617,-10.203744,287
-0.13386221,-0.62998617,-10.203744,288
-0.13340351,-0.6299862,-10.203744,289
-0.13327836,-0.6299863,-10.203745,290
-0.13325633,-0.62998635,-10.203746,291
-0.1332343,-0.62998635,-10.203745,292
-0.13321228,-0.62998635,-10.203746,293
-0.13319026,-0.6299864,-10.203748,294
-0.13316372,-0.62998635,-10.203746,295
-0.133127,-0.6299864,-10.203748,296
-0.13309027,-0.62998646,-10.203748,297
-0.13305356,-0.62998646,-10.203748,298
-0.13301682,-0.62998646,-10.203748,299
-0.1329801,-0.62998646,-10.203748,300
-0.1329695,-0.62998646,-10.203748,301
-0.13296352,-0.6299865,-10.203748,302
-0.13295756,-0.6299866,-10.203748,303
-0.1329516,-0.6299866,-10.203748,304
-0.13294564,-0.6299866,-10.203748,305
-0.13292302,-0.62998664,-10.203749,306
-0.13287458,-0.6299866,-10.203749,307
-0.1328261,-0.6299865,-10.203748,308
-0.13277765,-0.6299866,-10.203748,309
-0.13272919,-0.6299866,-10.203748,310
-0.13268074,-0.6299865,-10.203748,311
-0.13261633,-0.62998646,-10.203748,312
-0.1325508,-0.6299866,-10.203748,313
-0.13248529,-0.6299866,-10.203749,314
-0.13241975,-0.6299866,-10.203749,315
-0.13235421,-0.6299866,-10.203749,316
-0.13230522,-0.6299866,-10.20375,317
-0.13227427,-0.62998664,-10.203749,318
-0.13224334,-0.62998664,-10.203749,319
-0.13221239,-0.62998664,-10.203749,320
-0.13218144,-0.62998664,-10.203749,321
-0.13214916,-0.62998664,-10.203749,322
-0.13205105,-0.62998664,-10.203749,323
-0.13195296,-0.62998664,-10.203749,324
-0.13185486,-0.6299867,-10.20375,325
-0.13175677,-0.6299867,-10.203749,326
-0.13165869,-0.6299867,-10.203749,327
-0.13159163,-0.6299867,-10.203749,328
-0.1315487,-0.6299867,-10.203749,329
-0.13150577,-0.6299867,-10.203749,330
-0.13146284,-0.62998664,-10.203749,331
-0.13141991,-0.62998664,-10.203749,332
-0.13137452,-0.6299867,-10.203749,333
-0.13130827,-0.6299867,-10.203749,334
-0.13124202,-0.62998676,-10.203749,335
-0.13117577,-0.62998676,-10.20375,336
-0.13110954,-0.6299869,-10.20375,337
-0.13104327,-0.6299869,-10.20375,338
-0.13130933,-0.6299869,-10.20375,339
-0.13175572,-0.6299869,-10.20375,340
-0.1322021,-0.62998676,-10.203749,341
-0.13264848,-0.62998676,-10.203749,342
-0.13309486,-0.62998676,-10.203749,343
-0.1335068,-0.62998676,-10.203748,344
-0.13377279,-0.6299867,-10.203748,345
-0.13403878,-0.6299867,-10.203748,346
-0.13430476,-0.62998664,-10.203746,347
-0.13457076,-0.62998664,-10.203748,348
-0.13483675,-0.6299866,-10.203746,349
-0.13476887,-0.62998664,-10.203746,350
-0.1345798,-0.62998664,-10.203746,351
-0.13439073,-0.6299867,-10.203748,352
-0.13420166,-0.6299867,-10.203748,353
-0.13401257,-0.62998676,-10.203748,354
-0.13408077,-0.62998676,-10.203748,355
-0.13482255,-0.62998676,-10.203748,356
-0.13556434,-0.6299867,-10.203748,357
-0.13630612,-0.6299867,-10.203746,358
-0.13704792,-0.6299867,-10.203748,359
-0.13778971,-0.62998664,-10.203748,360
-0.13833585,-0.62998664,-10.203746,361
-0.13883878,-0.62998664,-10.203746,362
-0.13934171,-0.6299866,-10.203745,363
-0.13984463,-0.6299866,-10.203745,364
-0.14034757,-0.6299866,-10.203745,365
-0.14079194,-0.6299866,-10.203744,366
-0.14113303,-0.6299866,-10.203744,367
-0.14147411,-0.6299866,-10.203744,368
-0.1418152,-0.6299866,-10.203744,369
-0.1421563,-0.6299866,-10.203744,370
-0.14249738,-0.6299866,-10.203744,371
-0.14277615,-0.6299865,-10.203744,372
-0.14304833,-0.6299865,-10.203744,373
-0.14332053,-0.62998646,-10.203744,374
-0.14359272,-0.62998646,-10.203744,375
-0.1438649,-0.62998646,-10.203743,376
-0.14409856,-0.62998646,-10.203744,377
-0.1442846,-0.62998646,-10.203743,378
-0.14447063,-0.62998646,-10.203741,379
-0.14465669,-0.62998646,-10.203741,380
-0.14484271,-0.62998646,-10.203741,381
-0.14502876,-0.6299865,-10.203741,382
-0.14514415,-0.62998646,-10.20374,383
-0.14525884,-0.6299864,-10.203741,384
-0.14537352,-0.6299864,-10.20374,385
-0.1454882,-0.62998635,-10.203741,386
-0.1456029,-0.62998635,-10.203741,387
-0.14570248,-0.62998635,-10.203741,388
-0.1457888,-0.62998635,-10.203741,389
-0.14587516,-0.6299864,-10.203741,390
-0.14596148,-0.62998635,-10.203741,391
-0.14604783,-0.62998635,-10.203741,392
-0.1461433,-0.6299864,-10.203741,393
-0.14635086,-0.62998635,-10.203741,394
-0.1465584,-0.6299864,-10.203741,395
-0.14676598,-0.6299864,-10.203741,396
-0.14697352,-0.6299864,-10.20374,397
-0.14718106,-0.6299864,-10.20374,398
-0.14734551,-0.6299864,-10.20374,399
-0.1474833,-0.62998635,-10.20374,400
-0.1476211,-0.62998635,-10.20374,401
-0.1477589,-0.62998635,-10.20374,402
-0.14789669,-0.6299863,-10.20374,403
-0.14804606,-0.62998635,-10.20374,404
-0.1482559,-0.62998635,-10.20374,405
-0.14846574,-0.62998635,-10.20374,406
-0.14867558,-0.6299863,-10.203739,407
-0.14888543,-0.6299863,-10.20374,408
-0.14909527,-0.6299863,-10.20374,409
-0.14951557,-0.6299862,-10.203739,410
-0.15002461,-0.62998617,-10.203739,411
-0.15053362,-0.62998617,-10.203739,412
-0.15104264,-0.62998617,-10.203739,413
-0.15155166,-0.6299861,-10.203739,414
-0.15199025,-0.6299861,-10.203738,415
-0.1522133,-0.62998605,-10.203738,416
-0.15243635,-0.6299861,-10.203738,417
-0.1526594,-0.62998605,-10.203736,418
-0.15288246,-0.62998605,-10.203738,419
-0.1531055,-0.62998605,-10.203736,420
-0.15323442,-0.6299861,-10.203736,421
-0.15333815,-0.62998605,-10.203736,422
-0.15344189,-0.62998605,-10.203738,423
-0.15354562,-0.629986,-10.203736,424
-0.15364935,-0.629986,-10.203738,425
-0.15368198,-0.6299859,-10.203738,426
-0.15357132,-0.6299859,-10.203738,427
-0.15346068,-0.6299859,-10.203738,428
-0.15335003,-0.6299859,-10.203738,429
-0.15323938,-0.6299859,-10.203739,430
-0.15312873,-0.6299859,-10.203739,431
-0.1527401,-0.6299859,-10.203739,432
-0.15231153,-0.6299859,-10.203738,433
-0.15188296,-0.6299859,-10.203736,434
-0.15145439,-0.6299859,-10.203736,435
-0.15102583,-0.62998605,-10.203736,436
-0.1506359,-0.629986,-10.203736,437
-0.15029998,-0.6299859,-10.203736,438
-0.14996405,-0.6299859,-10.203736,439
-0.14962815,-0.6299859,-10.203738,440
-0.14929223,-0.6299859,-10.203738,441
-0.14895631,-0.62998587,-10.203739,442
-0.14872748,-0.62998587,-10.203739,443
-0.14850315,-0.62998587,-10.203739,444
-0.14827883,-0.6299859,-10.203739,445
-0.1480545,-0.6299859,-10.203739,446
-0.14783014,-0.62998587,-10.203739,447
-0.14727259,-0.6299859,-10.203739,448
-0.14638512,-0.6299859,-10.20374,449
-0.14549764,-0.62998605,-10.20374,450
-0.14461015,-0.62998605,-10.20374,451
-0.14372268,-0.6299861,-10.20374,452
-0.1428516,-0.6299861,-10.20374,453
-0.14232698,-0.6299861,-10.20374,454
-0.14180236,-0.62998617,-10.20374,455
-0.14127773,-0.62998617,-10.20374,456
-0.1407531,-0.62998617,-10.20374,457
-0.14022847,-0.6299862,-10.20374,458
-0.13974698,-0.6299863,-10.20374,459
-0.13929571,-0.6299863,-10.20374,460
-0.13884445,-0.6299863,-10.203741,461
-0.13839316,-0.6299862,-10.20374,462
-0.1379419,-0.6299862,-10.203741,463
-0.13750888,-0.6299863,-10.203741,464
-0.13719742,-0.6299863,-10.203741,465
-0.13688597,-0.6299863,-10.203741,466
-0.13657452,-0.62998635,-10.203741,467
-0.13626306,-0.62998635,-10.203741,468
-0.1359516,-0.6299864,-10.203741,469
-0.13554363,-0.62998646,-10.203741,470
-0.13508888,-0.62998646,-10.203743,471
-0.1346341,-0.62998646,-10.203743,472
-0.13417934,-0.62998646,-10.203743,473
-0.13372457,-0.6299865,-10.203743,474
-0.13336903,-0.6299866,-10.203744,475
-0.13337345,-0.6299866,-10.203744,476
-0.13337788,-0.6299866,-10.203744,477
-0.13338228,-0.62998646,-10.203744,478
-0.13338672,-0.6299865,-10.203745,479
-0.13339113,-0.6299865,-10.203745,480
-0.1334624,-0.62998646,-10.203745,481
-0.13355494,-0.6299865,-10.203745,482
-0.13364749,-0.6299866,-10.203745,483
-0.13374002,-0.6299866,-10.203746,484
-0.13383256,-0.62998664,-10.203746,485
-0.13391873,-0.62998664,-10.203746,486
-0.13399017,-0.6299867,-10.203746,487
-0.13406159,-0.6299867,-10.203746,488
-0.13413304,-0.6299867,-10.203746,489
-0.13420446,-0.6299867,-10.203746,490
-0.13427588,-0.6299867,-10.203745,491
-0.1346664,-0.62998676,-10.203746,492
-0.13511576,-0.6299867,-10.203745,493
-0.13556515,-0.62998676,-10.203746,494
-0.13601452,-0.62998676,-10.203745,495
-0.1364639,-0.6299867,-10.203745,496
-0.1368439,-0.6299867,-10.203745,497
-0.13711403,-0.6299867,-10.203745,498
-0.13738416,-0.6299867,-10.203746,499
-0.13765427,-0.6299867,-10.203746,500
-0.13792439,-0.6299867,-10.203748,501
-0.13819452,-0.62998664,-10.203748,502
-0.13847575,-0.62998664,-10.203748,503
-0.1387578,-0.6299867,-10.203746,504
-0.13903984,-0.62998664,-10.203746,505
-0.1393219,-0.6299867,-10.203746,506
-0.13960394,-0.6299867,-10.203746,507
-0.1399896,-0.6299867,-10.203746,508
-0.14049096,-0.62998664,-10.203745,509
-0.14099233,-0.62998664,-10.203745,510
-0.14149371,-0.62998664,-10.203745,511
-0.14199507,-0.62998664,-10.203745,512
-0.14249341,-0.6299866,-10.203745,513
-0.14279409,-0.6299866,-10.203745,514
-0.14309476,-0.62998646,-10.203744,515
-0.14339544,-0.6299865,-10.203744,516
-0.14369611,-0.62998646,-10.203744,517
-0.14399678,-0.62998646,-10.203744,518
-0.14448418,-0.62998646,-10.203744,519
-0.14511958,-0.62998646,-10.203743,520
-0.145755,-0.6299864,-10.203743,521
-0.1463904,-0.6299864,-10.203743,522
-0.1470258,-0.6299864,-10.203741,523
-0.14763843,-0.62998635,-10.20374,524
-0.14804739,-0.62998635,-10.20374,525
-0.14845634,-0.62998635,-10.203741,526
-0.14886528,-0.6299863,-10.203741,527
-0.14927423,-0.6299863,-10.203741,528
-0.14968316,-0.6299862,-10.203741,529
-0.150046,-0.6299862,-10.203741,530
-0.15038328,-0.6299862,-10.20374,531
-0.15072054,-0.62998617,-10.20374,532
-0.1510578,-0.62998617,-10.203739,533
-0.15139507,-0.62998617,-10.203738,534
-0.151748,-0.62998617,-10.203739,535
-0.15216947,-0.62998605,-10.203738,536
-0.15259095,-0.629986,-10.203738,537
-0.15301245,-0.6299859,-10.203739,538
-0.15343393,-0.62998587,-10.203739,539
-0.15385541,-0.62998587,-10.203739,540
-0.15394409,-0.6299858,-10.203739,541
-0.1539088,-0.62998587,-10.203738,542
-0.15387352,-0.62998587,-10.203738,543
-0.15383825,-0.62998587,-10.203738,544
-0.15380296,-0.62998587,-10.203738,545
-0.15374547,-0.62998587,-10.203738,546
-0.15362832,-0.62998587,-10.203738,547
-0.15351117,-0.6299858,-10.203738,548
-0.15339403,-0.62998575,-10.203736,549
-0.15327688,-0.62998575,-10.203736,550
-0.15315974,-0.62998575,-10.203738,551
-0.15305676,-0.6299857,-10.203736,552
-0.15295699,-0.62998563,-10.203736,553
-0.15285724,-0.62998563,-10.203736,554
-0.15275751,-0.6299856,-10.203738,555
-0.15265775,-0.6299856,-10.203738,556
-0.1522573,-0.6299856,-10.203738,557
-0.15131472,-0.6299856,-10.203738,558
-0.15037216,-0.6299856,-10.203738,559
-0.14942959,-0.62998563,-10.203739,560
-0.148487,-0.62998563,-10.203739,561
-0.14754444,-0.6299857,-10.203739,562
-0.14694062,-0.62998575,-10.203739,563
-0.14637466,-0.62998575,-10.20374,564
-0.14580868,-0.62998575,-10.20374,565
-0.1452427,-0.62998575,-10.20374,566
-0.14467674,-0.62998575,-10.20374,567
-0.14415282,-0.62998575,-10.20374,568
-0.14368197,-0.62998575,-10.20374,569
-0.14321111,-0.6299858,-10.20374,570
-0.14274025,-0.6299858,-10.20374,571
-0.1422694,-0.6299858,-10.20374,572
-0.14179854,-0.6299858,-10.203741,573
-0.14107656,-0.6299858,-10.203741,574
-0.14035076,-0.6299858,-10.203741,575
-0.13962494,-0.6299858,-10.203743,576
-0.13889913,-0.6299858,-10.203743,577
-0.13817331,-0.62998587,-10.203744,578
-0.13789652,-0.62998587,-10.203744,579
-0.13802175,-0.62998587,-10.203743,580
-0.13814698,-0.62998587,-10.203743,581
-0.13827221,-0.62998587,-10.203743,582
-0.13839743,-0.62998587,-10.203743,583
-0.1385307,-0.62998587,-10.203741,584
-0.13877048,-0.62998587,-10.203741,585
-0.13901028,-0.62998587,-10.203741,586
-0.13925005,-0.6299859,-10.203741,587
-0.13948984,-0.6299859,-10.203743,588
-0.13972963,-0.6299859,-10.203743,589
-0.14000101,-0.629986,-10.203743,590
-0.14029235,-0.6299859,-10.203743,591
-0.14058365,-0.6299859,-10.203743,592
-0.14087497,-0.62998587,-10.203741,593
-0.1411663,-0.62998587,-10.203743,594
-0.14155483,-0.6299858,-10.203743,595
-0.14247032,-0.62998575,-10.203741,596
-0.14338578,-0.62998575,-10.203741,597
-0.14430127,-0.62998575,-10.20374,598
-0.14521675,-0.62998575,-10.20374,599
-0.14613222,-0.6299857,-10.203739,600
-0.14628898,-0.6299857,-10.203739,601
-0.14611825,-0.62998575,-10.203739,602
-0.14594753,-0.62998563,-10.20374,603
-0.1457768,-0.62998563,-10.20374,604
-0.14560607,-0.6299857,-10.20374,605
-0.14537352,-0.62998575,-10.20374,606
-0.14494658,-0.62998575,-10.20374,607
-0.1445196,-0.62998563,-10.20374,608
-0.14409265,-0.62998575,-10.203741,609
-0.14366567,-0.6299857,-10.203741,610
-0.14323871,-0.6299857,-10.203741,611
-0.14240211,-0.6299857,-10.203741,612
-0.14145261,-0.62998575,-10.203741,613
-0.14050311,-0.62998575,-10.203743,614
-0.1395536,-0.62998575,-10.203743,615
-0.13860409,-0.62998575,-10.203743,616
-0.1379879,-0.62998575,-10.203744,617
-0.1380588,-0.62998575,-10.203743,618
-0.1381297,-0.62998575,-10.203744,619
-0.1382006,-0.6299857,-10.203743,620
-0.1382715,-0.62998575,-10.203743,621
-0.13834241,-0.62998575,-10.203743,622
-0.1387467,-0.62998575,-10.203743,623
-0.13920107,-0.6299857,-10.203741,624
-0.13965549,-0.62998575,-10.203743,625
-0.14010987,-0.62998575,-10.203741,626
-0.14056425,-0.6299857,-10.203741,627
-0.14118166,-0.6299857,-10.203741,628
-0.14203167,-0.62998563,-10.203741,629
-0.14288168,-0.62998563,-10.20374,630
-0.14373168,-0.62998563,-10.20374,631
-0.14458169,-0.62998563,-10.20374,632
-0.14543171,-0.6299856,-10.20374,633
-0.14538537,-0.6299856,-10.20374,634
